provider_id,hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,rate_of_mortality,rate_of_complication,patient_experience,medicare_coverage,rank_value,abs_rank_value
250162,HANCOCK MEDICAL CENTER,149 DRINKWATER BLVD,BAY SAINT LOUIS,MS,39521,HANCOCK,2284678600,Acute Care Hospitals,Government - Local,Yes,0.877,,0.6222,0.6733,0.7242,0.5431
230121,MEMORIAL HEALTHCARE,826 WEST KING STREET,OWOSSO,MI,48867,SHIAWASSEE,9897235211,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.853,,0.6722,0.6473,0.7242,0.5431
30033,BANNER PAYSON MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,PAYSON,AZ,85541,GILA,9284743222,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8877,,0.6278,0.6569,0.7241,0.5431
220030,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,40 WRIGHT STREET,PALMER,MA,1069,HAMPDEN,4132837651,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8867,,0.65,0.6357,0.7241,0.5431
50131,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,CA,94945,MARIN,4152091300,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8885,,0.6811,0.6026,0.7241,0.5431
530006,SHERIDAN MEMORIAL HOSPITAL,1401 W 5TH ST,SHERIDAN,WY,82801,SHERIDAN,3076721044,Acute Care Hospitals,Government - Local,Yes,0.855,,0.6478,0.6693,0.724,0.5430
420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,JASPER,8437848182,Acute Care Hospitals,Proprietary,Yes,0.863,,0.6422,0.6669,0.7241,0.5430
200041,INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,WATERVILLE,ME,4901,KENNEBEC,2078613012,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.874,,0.6756,0.6214,0.7236,0.5428
30117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,9287882273,Acute Care Hospitals,Proprietary,Yes,0.8713,,0.6167,0.6829,0.7236,0.5427
50748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,2098253700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,0.8504,0.64,0.6805,0.7236,0.5427
190116,MOREHOUSE GENERAL HOSPITAL,323 W WALNUT,BASTROP,LA,71220,MOREHOUSE,3182833600,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8565,,0.6867,0.6277,0.7236,0.5427
230241,ST JOHN RIVER DISTRICT HOSPITAL,4100 RIVER RD,EAST CHINA,MI,48054,SAINT CLAIR,8103297111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8855,,0.6633,0.6218,0.7235,0.5427
170145,COFFEYVILLE REGIONAL MEDICAL CENTER,1400 W 4TH ST,COFFEYVILLE,KS,67337,MONTGOMERY,6202511200,Acute Care Hospitals,Government - Local,Yes,0.8895,,0.6233,0.6577,0.7235,0.5426
440151,RIVER PARK HOSPITAL,1559 SPARTA STREET,MC MINNVILLE,TN,37110,WARREN,9318154101,Acute Care Hospitals,Proprietary,Yes,0.888,,0.6522,0.6301,0.7235,0.5426
320065,LEA REGIONAL MEDICAL CENTER,5419 N LOVINGTON HIGHWAY,HOBBS,NM,88240,LEA,5754925000,Acute Care Hospitals,Proprietary,Yes,0.869,,0.62,0.6813,0.7234,0.5426
330108,"ST JOSEPH'S HOSPITAL, INC",555 ST JOSEPH'S BLVD,ELMIRA,NY,14902,CHEMUNG,6077336541,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8747,,0.6089,0.6865,0.7234,0.5425
520198,AURORA MEDICAL CTR OSHKOSH,855 N WESTHAVEN DRIVE,OSHKOSH,WI,54904,WINNEBAGO,9204566000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8717,,0.6933,0.6046,0.7232,0.5424
380005,ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,ASHLAND,OR,97520,JACKSON,5412014001,Acute Care Hospitals,Government - Local,Yes,0.885,,0.6467,0.6377,0.7231,0.5424
180078,PAUL B HALL REGIONAL MEDICAL CENTER,625 JAMES S TRIMBLE BOULEVARD,PAINTSVILLE,KY,41240,JOHNSON,6067893511,Acute Care Hospitals,Proprietary,Yes,0.8807,,0.6389,0.6497,0.7231,0.5423
510031,ST FRANCIS HOSPITAL,333 LAIDLEY ST,CHARLESTON,WV,25301,KANAWHA,3043476500,Acute Care Hospitals,Proprietary,Yes,0.885,,0.6889,0.5954,0.7231,0.5423
450597,CUERO COMMUNITY HOSPITAL,2550 N ESPLANADE,CUERO,TX,77954,DE WITT,3612756191,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.87,,0.67,0.6293,0.7231,0.5423
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,DEL RIO,TX,78840,VAL VERDE,8307758566,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8763,,0.6711,0.6218,0.7231,0.5423
300017,PARKLAND MEDICAL CENTER,1 PARKLAND DRIVE,DERRY,NH,3038,ROCKINGHAM,6034212100,Acute Care Hospitals,Proprietary,Yes,0.876,,0.67,0.623,0.723,0.5423
140032,ST ANTHONYS MEMORIAL HOSPITAL,503 N MAPLE STREET,EFFINGHAM,IL,62401,EFFINGHAM,2173422121,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8653,,0.6578,0.6457,0.723,0.5422
140064,ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,IL,61401,KNOX,3093443161,Acute Care Hospitals,Voluntary non-profit - Church,No,0.8617,,0.6678,0.6393,0.7229,0.5422
160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,MUSCATINE,5632649100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8655,,0.6078,0.6953,0.7229,0.5422
430012,AVERA SACRED HEART HOSPITAL,501 SUMMIT,YANKTON,SD,57078,YANKTON,6056688000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8607,,0.6778,0.6301,0.7229,0.5422
60075,VALLEY VIEW HOSPITAL ASSOCIATION,1906 BLAKE AVE,GLENWOOD SPRINGS,CO,81601,GARFIELD,9709456535,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.882,,0.6811,0.6054,0.7228,0.5421
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,9285374375,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.878,,0.6467,0.6433,0.7227,0.5420
230055,DICKINSON COUNTY MEMORIAL HOSPITAL,1721 S STEPHENSON AVE,IRON MOUNTAIN,MI,49801,DICKINSON,9067741313,Acute Care Hospitals,Government - Local,Yes,0.89,,0.6478,0.6301,0.7226,0.5420
50772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,9167844000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,0.8139,0.6411,0.7121,0.7224,0.5418
390118,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,BRADFORD,PA,16701,MCKEAN,8143684143,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8703,,0.6267,0.6693,0.7221,0.5416
100267,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,SARASOTA,9414756571,Acute Care Hospitals,Proprietary,Yes,0.8867,,0.6333,0.6461,0.722,0.5415
380056,SANTIAM MEMORIAL HOSPITAL,1401 N 10TH AVENUE,STAYTON,OR,97383,MARION,5037692175,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.87,,0.6356,0.6597,0.7218,0.5413
380082,PROVIDENCE MILWAUKIE HOSPITAL,10150 SE 32ND AVENUE,MILWAUKIE,OR,97222,CLACKAMAS,5035138336,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8765,,0.6433,0.6453,0.7217,0.5413
450447,NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,CORSICANA,TX,75110,NAVARRO,9036546800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8777,,0.6489,0.6381,0.7216,0.5412
450694,EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER RD,EL CAMPO,TX,77437,WHARTON,9795785251,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.868,,0.67,0.6261,0.7214,0.5410
390035,ST LUKE'S QUAKERTOWN HOSPITAL,1021 PARK AVENUE,QUAKERTOWN,PA,18951,BUCKS,2155384500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8747,,0.68,0.6094,0.7213,0.5410
210038,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,827 LINDEN AVENUE,BALTIMORE,MD,21201,BALTIMORE CITY,4102258996,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.891,0.6829,0.59,,0.7213,0.5410
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,ATHENS,7405929233,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8955,,0.6422,0.6257,0.7212,0.5409
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,5853436030,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8717,,0.6156,0.6761,0.7211,0.5409
100175,DESOTO MEMORIAL HOSPITAL,900 N ROBERT AVE,ARCADIA,FL,34265,DE SOTO,8634943535,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.869,,0.6422,0.6517,0.721,0.5407
230080,MCLAREN CENTRAL MICHIGAN,1221 SOUTH DRIVE,MOUNT PLEASANT,MI,48858,ISABELLA,9897726700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8753,,0.6522,0.6353,0.721,0.5407
170068,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,67901,SEWARD,6206296291,Acute Care Hospitals,Government - Local,Yes,0.873,,0.6456,0.6441,0.7209,0.5407
520116,UW HEALTH PARTNERS  WATERTOWN REGIONAL MED CTR,125 HOSPITAL DRIVE,WATERTOWN,WI,53098,DODGE,9202614210,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.867,,0.6922,0.6034,0.7209,0.5407
110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,1266 HIGHWAY 515 SOUTH,JASPER,GA,30143,PICKENS,7063015269,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8733,,0.6311,0.6581,0.7209,0.5406
140011,HERRIN HOSPITAL,201 S 14TH ST,HERRIN,IL,62948,WILLIAMSON,6189422171,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8737,,0.6867,0.6014,0.7206,0.5405
450653,SCENIC MOUNTAIN MEDICAL CENTER,1601 W 11TH PLACE,BIG SPRING,TX,79720,HOWARD,4322631211,Acute Care Hospitals,Proprietary,Yes,0.851,,0.6211,0.6897,0.7206,0.5405
150038,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC,2209 JOHN R WOODEN DR,MARTINSVILLE,IN,46151,MORGAN,7653496938,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8765,,0.6667,0.6182,0.7204,0.5404
230174,NORTH OTTAWA COMMUNITY HEALTH CENTER,1309 SHELDON RD,GRAND HAVEN,MI,49417,OTTAWA,6168423600,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8725,,0.6767,0.6118,0.7203,0.5403
220020,SAINT ANNE'S HOSPITAL,795 MIDDLE STREET,FALL RIVER,MA,2721,BRISTOL,5086745600,Acute Care Hospitals,Proprietary,Yes,0.8933,,0.6622,0.6054,0.7203,0.5402
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,CLINTON,9373826611,Acute Care Hospitals,Government - Local,Yes,0.8723,,0.6644,0.6242,0.7203,0.5402
110041,HABERSHAM COUNTY MEDICAL CTR,541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,30535,HABERSHAM,7067542161,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8705,,0.6711,0.619,0.7202,0.5402
180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,MARION,2706925145,Acute Care Hospitals,Proprietary,Yes,0.8765,,0.6267,0.6573,0.7202,0.5401
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,630 EATON AVENUE,HAMILTON,OH,45013,BUTLER,5138672000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.883,,0.6544,0.623,0.7201,0.5401
150072,MEMORIAL HOSPITAL,1101 MICHIGAN AVE,LOGANSPORT,IN,46947,CASS,5747537541,Acute Care Hospitals,Government - Local,Yes,0.8935,,0.6378,0.6289,0.7201,0.5401
50067,OAK VALLEY DISTRICT HOSPITAL,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS,2098473011,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.882,,0.6178,0.6601,0.72,0.5400
340036,NOVANT HEALTH FRANKLIN MEDICAL CENTER,100 HOSPITAL DR BOX 609,LOUISBURG,NC,27549,FRANKLIN,9194965131,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.875,,0.63,0.6549,0.72,0.5400
270023,COMMUNITY MEDICAL CENTER,2827 FORT MISSOULA RD,MISSOULA,MT,59804,MISSOULA,4067284100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8837,,0.6578,0.6178,0.7197,0.5398
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,923 EAST CENTRAL AVENUE,LA FOLLETTE,TN,37766,CAMPBELL,4239071440,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.876,,0.6378,0.6453,0.7197,0.5398
500007,ISLAND HOSPITAL,1211  24TH STREET,ANACORTES,WA,98221,SKAGIT,3602991300,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.876,,0.6578,0.6253,0.7197,0.5398
370100,CHOCTAW MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,HUGO,OK,74743,CHOCTAW,5803179500,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.897,,0.5822,0.6789,0.7194,0.5395
150129,COMMUNITY WESTVIEW HOSPITAL,3630 GUION RD,INDIANAPOLIS,IN,46222,MARION,3179207288,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.9,,0.6789,0.579,0.7193,0.5395
390266,GROVE CITY MEDICAL CENTER,631 NORTH BROAD STREET EXT.,GROVE CITY,PA,16127,MERCER,7244507000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8825,,0.6522,0.623,0.7192,0.5394
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,MARION,7403838400,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8743,,0.6367,0.6465,0.7192,0.5394
50204,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,93552,LOS ANGELES,6613825000,Acute Care Hospitals,Proprietary,Yes,0.8867,,0.6556,0.615,0.7191,0.5393
430013,AVERA QUEEN OF PEACE,525 N FOSTER,MITCHELL,SD,57301,DAVISON,6059952000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8733,,0.6422,0.6417,0.7191,0.5393
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,1801 WEST 3RD STREET,ELK CITY,OK,73644,BECKHAM,5802252511,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8985,,0.6356,0.623,0.719,0.5393
50113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,6505732222,Acute Care Hospitals,Government - Local,Yes,,0.8884,0.5856,0.6829,0.719,0.5392
360087,LUTHERAN HOSPITAL,1730 WEST 25TH STREET,CLEVELAND,OH,44113,CUYAHOGA,2166964300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.9005,,0.6878,0.5686,0.719,0.5392
150158,IU HEALTH WEST HOSPITAL,1111 N RONALD REAGAN PKWY,AVON,IN,46123,HENDRICKS,3172173000,Acute Care Hospitals,Proprietary,Yes,0.8833,,0.6689,0.6042,0.7188,0.5391
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794743401,Acute Care Hospitals,Proprietary,Yes,0.879,,0.6311,0.6461,0.7188,0.5391
390220,JENNERSVILLE REGIONAL HOSPITAL,1015 WEST BALTIMORE PIKE,WEST GROVE,PA,19390,CHESTER,6108691000,Acute Care Hospitals,Proprietary,Yes,0.879,,0.6367,0.6405,0.7187,0.5391
50110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,8057373300,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8655,,0.6233,0.6673,0.7187,0.5390
370210,"OKLAHOMA SURGICAL HOSPITAL, LLC","2408 EAST 81ST STREET, SUITE 300",TULSA,OK,74137,TULSA,9184775000,Acute Care Hospitals,Physician,Yes,,0.8348,0.7367,0.5846,0.7187,0.5390
130025,MADISON MEMORIAL HOSPITAL,255 N 3RD E,REXBURG,ID,83440,MADISON,2083596900,Acute Care Hospitals,Government - Local,Yes,0.8625,,0.6533,0.6401,0.7187,0.5390
180101,GEORGETOWN COMMUNITY HOSPITAL,1140 LEXINGTON ROAD,GEORGETOWN,KY,40324,SCOTT,5028681100,Acute Care Hospitals,Proprietary,Yes,0.882,,0.6556,0.6174,0.7183,0.5388
500031,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DRIVE,ABERDEEN,WA,98520,GRAYS HARBOR,3605328330,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8727,,0.6344,0.6465,0.7179,0.5384
140019,SHELBY MEMORIAL HOSPITAL,200 S CEDAR ST,SHELBYVILLE,IL,62565,SHELBY,2177743961,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8665,,0.6533,0.6333,0.7177,0.5383
70008,JOHNSON MEMORIAL HOSPITAL,201 CHESTNUT HILL RD,STAFFORD SPRINGS,CT,6076,TOLLAND,8606844251,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.882,,0.6511,0.6198,0.7176,0.5382
50690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,SONOMA,7075714000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,0.8829,0.6556,0.6142,0.7175,0.5382
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 E HOUSTON HWY,BEEVILLE,TX,78102,BEE,3613542000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.889,,0.6678,0.5958,0.7175,0.5382
280105,CHI HEALTH MIDLANDS,11111 SOUTH 84TH ST,PAPILLION,NE,68046,SARPY,4025933000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8753,,0.6678,0.6094,0.7175,0.5381
60103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DRIVE,LOUISVILLE,CO,80027,BOULDER,3036731000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8905,,0.68,0.581,0.7172,0.5379
40137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,PULASKI,5015527100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8845,,0.6511,0.6154,0.717,0.5378
230133,OTSEGO MEMORIAL HOSPITAL,825 N CENTER AVE,GAYLORD,MI,49735,OTSEGO,9897312100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.865,,0.6322,0.6537,0.717,0.5377
340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBORO,NC,28659,WILKES,3366518100,Acute Care Hospitals,Government - Local,Yes,0.853,,0.6811,0.6166,0.7169,0.5377
50357,GOLETA VALLEY COTTAGE HOSPITAL,351 S PATTERSON AVE,SANTA BARBARA,CA,93111,SANTA BARBARA,8056816446,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8825,,0.6856,0.5822,0.7167,0.5376
50407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,SAN FRANCISCO,4159822400,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8965,,0.59,0.6637,0.7167,0.5376
360044,WAYNE HOSPITAL,835 SWEITZER STREET,GREENVILLE,OH,45331,DARKE,9375475722,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.883,,0.6278,0.6393,0.7167,0.5375
390039,SOMERSET HOSPITAL,225 SOUTH CENTER AVENUE,SOMERSET,PA,15501,SOMERSET,8144435000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.878,,0.6444,0.6277,0.7167,0.5375
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,5641,WASHINGTON,8023714100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8653,,0.6511,0.6337,0.7167,0.5375
190044,ACADIA GENERAL HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,CROWLEY,LA,70526,ACADIA,3377833222,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.855,,0.6644,0.6305,0.7167,0.5375
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,1 MT CARMEL WAY,PITTSBURG,KS,66762,CRAWFORD,6202316100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8747,,0.6289,0.6461,0.7166,0.5374
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,MORRIS,IL,60450,GRUNDY,8159422932,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.871,,0.6744,0.6038,0.7164,0.5373
510062,BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,BECKLEY,WV,25801,RALEIGH,3042553456,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.884,,0.6122,0.6525,0.7163,0.5372
40039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,GREENE,8702397000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8517,,0.6589,0.6377,0.7161,0.5371
170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,67357,LABETTE,6204214880,Acute Care Hospitals,Government - Local,Yes,0.89,,0.6556,0.6026,0.716,0.5371
450565,PALO PINTO GENERAL HOSPITAL,400 SOUTHWEST 25 AVE,MINERAL WELLS,TX,76067,PALO PINTO,9403257891,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8535,,0.6544,0.6401,0.716,0.5370
50677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO,WOODLAND HILLS,CA,91367,LOS ANGELES,8187193800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,0.8077,0.6544,0.6857,0.716,0.5370
320063,CARLSBAD MEDICAL CENTER,2430 WEST PIERCE STREET,CARLSBAD,NM,88220,EDDY,5758874570,Acute Care Hospitals,Proprietary,Yes,0.8787,,0.6078,0.6613,0.7159,0.5370
110027,"ST MARY'S SACRED HEART HOSPITAL, INC",367 CLEAR CREEK PARKWAY,LAVONIA,GA,30553,FRANKLIN,7063567800,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.882,,0.65,0.6154,0.7158,0.5369
260074,MOBERLY REGIONAL MEDICAL CENTER,1515 UNION AVE,MOBERLY,MO,65270,RANDOLPH,6602638400,Acute Care Hospitals,Proprietary,Yes,0.8757,,0.6611,0.6102,0.7156,0.5368
390194,GNADEN HUETTEN MEMORIAL HOSPITAL,211 NORTH 12TH STREET,LEHIGHTON,PA,18235,CARBON,6073771300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8663,,0.63,0.6505,0.7156,0.5367
470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,5478,FRANKLIN,8025245911,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8677,,0.6411,0.6373,0.7154,0.5365
260057,CAMERON REGIONAL MEDICAL CENTER,1600 E EVERGREEN,CAMERON,MO,64429,CLINTON,8166322101,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.862,,0.6,0.6837,0.7152,0.5364
190025,SAVOY MEDICAL CENTER,801 POINCIANA AVENUE,MAMOU,LA,70554,EVANGELINE,3374685261,Acute Care Hospitals,Government - Hospital District or Authority,Yes,0.8925,,0.7189,0.5342,0.7152,0.5364
460017,BRIGHAM CITY COMMUNITY HOSPITAL,950 SOUTH MEDICAL DRIVE,BRIGHAM CITY,UT,84302,BOX ELDER,4357349471,Acute Care Hospitals,Proprietary,Yes,0.872,,0.6422,0.6313,0.7152,0.5364
160040,SARTORI MEMORIAL HOSPITAL,515 COLLEGE STREET,CEDAR FALLS,IA,50613,BLACK HAWK,3192683000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8655,,0.6844,0.5954,0.7151,0.5363
220017,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,BOSTON,MA,2124,SUFFOLK,6175062000,Acute Care Hospitals,Proprietary,Yes,0.8975,,0.63,0.6178,0.7151,0.5363
340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,MECKLENBURG,7043164000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8897,,0.6267,0.6289,0.7151,0.5363
100316,PALM BAY HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,FL,32907,BREVARD,3214348000,Acute Care Hospitals,Proprietary,Yes,0.87,,0.6722,0.6018,0.7147,0.5360
520107,HOLY FAMILY MEMORIAL,2300 WESTERN AVE,MANITOWOC,WI,54221,MANITOWOC,9203202011,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8737,,0.6667,0.603,0.7144,0.5359
360123,ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,WESTLAKE,OH,44145,CUYAHOGA,4408358000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.8867,,0.6678,0.5886,0.7143,0.5358
260214,BELTON REGIONAL MEDICAL CENTER,17065 S 71 HIGHWAY,BELTON,MO,64012,CASS,8163481236,Acute Care Hospitals,Voluntary non-profit - Private,Yes,0.878,,0.6422,0.6226,0.7143,0.5357
500049,WALLA WALLA GENERAL HOSPITAL,1025 S SECOND AVE,WALLA WALLA,WA,99362,WALLA WALLA,5095250480,Acute Care Hospitals,Voluntary non-profit - Church,Yes,0.8677,,0.6633,0.6118,0.7143,0.5357
390019,PALMERTON HOSPITAL,135 LAFAYETTE AVENUE,PALMERTON,PA,18071,CARBON,6108263141,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8893,,0.6189,0.6345,0.7143,0.5357
280077,FREMONT HEALTH MEDICAL CENTER,450 EAST 23RD ST,FREMONT,NE,68025,DODGE,4027211610,Acute Care Hospitals,Government - Local,Yes,0.8547,,0.66,0.6277,0.7141,0.5356
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,433 WEST HIGH STREET,BRYAN,OH,43506,WILLIAMS,4196361131,Acute Care Hospitals,Voluntary non-profit - Other,Yes,0.8603,,0.7056,0.5762,0.714,0.5355
440137,HERITAGE MEDICAL CENTER,2835 HWY 231 N,SHELBYVILLE,TN,37160,BEDFORD,9316855433,Acute Care Hospitals,Proprietary,Yes,0.8635,,0.6167,0.6617,0.714,0.5355
